2022-01-04 17:43:42.416 INFO [main] [net.masterthought.cucumber.ReportParser] [parseJsonFiles] [net.masterthought.cucumber.ReportParser.parseJsonFiles(ReportParser.java:59)] - File 'C:\Users\vn0hwvq\Workspace\ToYou_WS_Automation\target\surefire-reports\features.M002_CDM.WS045_RetrieveB2CClient.WS045_TC012_CDM_RetrieveB2CClient_All_isInternalClientRequired_N_Success_GET.json' contain 1 features
2022-01-04 17:43:42.416 INFO [main] [net.masterthought.cucumber.ReportParser] [parseJsonFiles] [net.masterthought.cucumber.ReportParser.parseJsonFiles(ReportParser.java:59)] - File 'C:\Users\vn0hwvq\Workspace\ToYou_WS_Automation\target\surefire-reports\features.M002_CDM.WS045_RetrieveB2CClient.WS045_TC013_CDM_RetrieveB2CClient_clientId_isInternalClientRequired_N_Success_GET.json' contain 1 features
2022-01-04 17:43:42.416 INFO [main] [net.masterthought.cucumber.ReportParser] [parseJsonFiles] [net.masterthought.cucumber.ReportParser.parseJsonFiles(ReportParser.java:59)] - File 'C:\Users\vn0hwvq\Workspace\ToYou_WS_Automation\target\surefire-reports\features.M002_CDM.WS045_RetrieveB2CClient.WS045_TC014_CDM_RetrieveB2CClient_seokey_isInternalClientRequired_N_Success_GET.json' contain 1 features
2022-01-04 17:43:42.431 INFO [main] [net.masterthought.cucumber.ReportParser] [parseJsonFiles] [net.masterthought.cucumber.ReportParser.parseJsonFiles(ReportParser.java:59)] - File 'C:\Users\vn0hwvq\Workspace\ToYou_WS_Automation\target\surefire-reports\features.M002_CDM.WS045_RetrieveB2CClient.WS045_TC015_CDM_RetrieveB2CClient_seokey_returnRestricted_Y_Success_GET.json' contain 1 features
2022-01-04 17:43:42.431 INFO [main] [net.masterthought.cucumber.ReportParser] [parseJsonFiles] [net.masterthought.cucumber.ReportParser.parseJsonFiles(ReportParser.java:59)] - File 'C:\Users\vn0hwvq\Workspace\ToYou_WS_Automation\target\surefire-reports\features.M002_CDM.WS046_Client.WS046_TC001_CDM_Client_Success_GET.json' contain 1 features
2022-01-04 17:43:42.431 INFO [main] [net.masterthought.cucumber.ReportParser] [parseJsonFiles] [net.masterthought.cucumber.ReportParser.parseJsonFiles(ReportParser.java:59)] - File 'C:\Users\vn0hwvq\Workspace\ToYou_WS_Automation\target\surefire-reports\features.M002_CDM.WS046_Client.WS046_TC002_CDM_Client_Success_GET.json' contain 1 features
2022-01-04 17:43:42.431 INFO [main] [net.masterthought.cucumber.ReportParser] [parseJsonFiles] [net.masterthought.cucumber.ReportParser.parseJsonFiles(ReportParser.java:59)] - File 'C:\Users\vn0hwvq\Workspace\ToYou_WS_Automation\target\surefire-reports\features.M002_CDM.WS046_Client.WS046_TC003_CDM_Client_Success_GET.json' contain 1 features
2022-01-04 17:43:42.431 INFO [main] [net.masterthought.cucumber.ReportParser] [parseJsonFiles] [net.masterthought.cucumber.ReportParser.parseJsonFiles(ReportParser.java:59)] - File 'C:\Users\vn0hwvq\Workspace\ToYou_WS_Automation\target\surefire-reports\features.M002_CDM.WS046_Client.WS046_TC004_CDM_Client_MIS_Success_GET.json' contain 1 features
2022-01-04 17:43:42.431 INFO [main] [net.masterthought.cucumber.ReportParser] [parseJsonFiles] [net.masterthought.cucumber.ReportParser.parseJsonFiles(ReportParser.java:59)] - File 'C:\Users\vn0hwvq\Workspace\ToYou_WS_Automation\target\surefire-reports\features.M002_CDM.WS046_Client.WS046_TC005_CDM_Client_MIS_Success_GET.json' contain 1 features
2022-01-04 17:43:42.431 INFO [main] [net.masterthought.cucumber.ReportParser] [parseJsonFiles] [net.masterthought.cucumber.ReportParser.parseJsonFiles(ReportParser.java:59)] - File 'C:\Users\vn0hwvq\Workspace\ToYou_WS_Automation\target\surefire-reports\features.M002_CDM.WS046_Client.WS046_TC006_CDM_Client_MIS_Success_GET.json' contain 1 features
